,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes
412,Breitbart News Network,Kayleigh McEnany Launches Establishment Media Beatdown by Listin…,['2020/05/06'],1588 comments,https://www.breitbart.com/politics/2020/05/06/kayleigh-mcenany-launches-establishment-media-beatdown-by-listing-wrong-coronavirus-predictions/,✦ Björn Free ✦,We Conservative Women are Smarter & Prettier.........'jus saying.,,671,?
413,Breitbart News Network,Agriculture Sec. Sonny Perdue: Meat Packing Plants Back to 100% Capacity in…,['2020/05/06'],342 comments,https://www.breitbart.com/politics/2020/05/06/agriculture-sec-sonny-perdue-meat-packing-plants-back-to-100-capacity-in-7-10-days/,✦ Björn Free ✦,America Needs More MEAT (& protein) in GOP Leadership!,,12,?
414,Breitbart News Network,McConnell on Payroll Tax Cut in Coronavirus Bill: Our Red Line Is on Liabi…,['2020/05/05'],17 comments,https://www.breitbart.com/clips/2020/05/05/mcconnell-on-payroll-tax-cut-in-coronavirus-bill-our-red-line-is-on-liability-protection/,✦ Björn Free ✦,~ STOP CONTINUING RESOLUTIONS!  .....SCREW your Red Line!,,20,1
415,Breitbart News Network,Dave Rubin: Leftists Who ‘Get off on Controlling People’ Are ‘Endlessly Miser…,['2020/05/05'],381 comments,https://www.breitbart.com/radio/2020/05/05/dave-rubin-leftists-who-get-off-on-controlling-people-are-endlessly-miserable/,✦ Björn Free ✦,The Left likes to spread their misery equally.,,19,?
416,Breitbart News Network,"Ayanna Pressley: Biden, Democrats Can Address Reade Allegations and ‘Defeat t…",['2020/05/05'],635 comments,https://www.breitbart.com/politics/2020/05/05/ayanna-pressley-biden-democrats-can-address-reade-allegations-and-defeat-the-occupant-of-the-white-house/,✦ Björn Free ✦,The DEMONcrats like to turn over invented allegation rocks against Trump..........but the DNC & the democrat-press cabal turn a blind eye on....... documented allegation against democrats.,,20,?
417,Breitbart News Network,Mexico thanks ‘friend’ Trump for virus ventilators,[],11 comments,https://www.breitbart.com/news/mexico-thanks-friend-trump-for-virus-ventilators/,✦ Björn Free ✦,Next time wait on the other side of the wall .............and we will THROW them over!,,12,?
418,Breitbart News Network,Netanyahu Eases Virus Restrictions: ‘We Have Greatly Succeeded’,['2020/05/04'],146 comments,https://www.breitbart.com/middle-east/2020/05/04/as-netanyahu-ends-lockdown-israel-joins-countries-who-have-beat-coronavirus/,✦ Björn Free ✦,COVID is a HOAX.,,16,?
419,Breitbart News Network,Joe Biden: Coronavirus an ‘Incredible Opportunity’ to ‘Fundamentally Transfo…,['2020/05/04'],1090 comments,https://www.breitbart.com/politics/2020/05/04/joe-biden-coronavirus-an-incredible-opportunity-to-fundamentally-transform-america/,✦ Björn Free ✦,"This Clown is SICK, SICK, SICK in the head!",,17,?
420,Breitbart News Network,Report: Foreigners Mistakenly Receiving $1.2K Stimulus Checks,['2020/05/03'],689 comments,https://www.breitbart.com/politics/2020/05/03/report-foreigners-mistakenly-receiving-1-2k-stimulus-checks/,✦ Björn Free ✦,"WHY do government ""MISTAKES"" always..... favor the Bad, the Illegal & the UGLY???",,40,1
421,Breitbart News Network,Twitter Suspends Candace Owens for Telling Michigan to ‘Go to Work’,['2020/05/02'],3819 comments,https://www.breitbart.com/tech/2020/05/02/twitter-suspends-candace-owens-for-telling-michigan-to-go-to-work/,✦ Björn Free ✦,SOCIAL MEDIA: The scourge of TRUTH!,,403,?
422,The Gateway Pundit,Lindsey Graham Defends Joe Biden: 'I've Never Seen Biden Do Anything Untoward…,['2020/05'],579 comments,https://www.thegatewaypundit.com/2020/05/lindsey-graham-defends-joe-biden-never-seen-biden-anything-untoward-toward-woman-video/,✦ Björn Free ✦,....coming from a tipsy guy who's Light in the Loafers......,,14,?
423,Breitbart News Network,Chinese Man Blames Wuhan Government for Father’s Coronavirus Death,['2020/05/02'],166 comments,https://www.breitbart.com/asia/2020/05/02/chinese-man-blames-wuhan-government-for-fathers-coronavirus-death/,✦ Björn Free ✦,I Blame the Chinese Wu-Flu for Losing 100K in the S&P!....dammit!,,37,?
424,Breitbart News Network,Report: Harvard Gave Jeffrey Epstein His Own Office on Campus,['2020/05/02'],438 comments,https://www.breitbart.com/tech/2020/05/02/report-harvard-gave-jeffrey-epstein-his-own-office-on-campus/,✦ Björn Free ✦,Lots of mysterious Clinton-affiliated Deaths!,,20,?
425,Breitbart News Network,Michelle Obama Asks DC Residents to ‘Stay Home’ While Barack Goes Golfing,['2020/04/30'],1067 comments,https://www.breitbart.com/politics/2020/04/30/michelle-obama-asks-dc-residents-to-stay-home-while-barack-goes-golfing/,✦ Björn Free ✦,...try taking the Subway to the links....golf courses. :)),Willam Nat,24,?
426,Breitbart News Network,Dr. Nicole Saphier: ‘You Not Wearing a Face Mask Could Be Spreading the Virus’,['2020/04/30'],102 comments,https://www.breitbart.com/radio/2020/04/30/dr-nicole-saphier-you-not-wearing-a-face-mask-could-be-spreading-the-virus/,✦ Björn Free ✦,LOVE you.....thanks.,KJinAZ!,12,?
427,Breitbart News Network,Dr. Nicole Saphier: ‘You Not Wearing a Face Mask Could Be Spreading the Virus’,['2020/04/30'],102 comments,https://www.breitbart.com/radio/2020/04/30/dr-nicole-saphier-you-not-wearing-a-face-mask-could-be-spreading-the-virus/,✦ Björn Free ✦,THE VIRUS IS SO SMALL.....BLOCKING it with a MASK is like throwing Rice at a Tennis  Net!,,25,?
428,Breitbart News Network,DHS Chad Wolf: Agencies Reviewing Visa Program to Find Jobs for Americans,['2020/04/29'],102 comments,https://www.breitbart.com/politics/2020/04/29/dhs-chad-wolf-agencies-checking-visa-program-to-find-jobs-for-americans/,✦ Björn Free ✦,CLOSE the BORDERS........call it WOO-FLU!,,19,?
429,Breitbart News Network,Progressive Mag CounterPunch: Sexual Misconduct Allegations ‘Swirling Around…,['2020/04/29'],489 comments,https://www.breitbart.com/the-media/2020/04/29/progressive-mag-counterpunch-sexual-misconduct-allegations-swirling-around-biden-for-many-years/,✦ Björn Free ✦,Biden's campaign is  SWIRLING 'round the crapper.......unfortunately.Trump would devour him.,,32,?
430,Breitbart News Network,Police: Canadian Mass Shooter Killed 9 of 22 Victims by Setting Fire to Their Homes,['2020/04/29'],28 comments,https://www.breitbart.com/politics/2020/04/29/police-canadian-mass-shooter-killed-9-of-22-victims-by-setting-fire-to-their-homes/,✦ Björn Free ✦,Those who want to destroy & kill will use whatever method necessary..BAN COCKTAIL FORKS!,,16,?
431,Breitbart News Network,Hillary Clinton ‘Thrilled’ to Finally Endorse Joe Biden for President,['2020/04/28'],18 comments,https://www.breitbart.com/politics/2020/04/28/hillary-clinton-thrilled-to-finally-endorse-joe-biden-for-president/,✦ Björn Free ✦,THE NEW RAT PACK.,,14,?
432,Breitbart News Network,Former GOP Sen. Jeff Flake Says He Won’t Vote for Donald Trump in 2020,['2020/04/28'],623 comments,https://www.breitbart.com/2020-election/2020/04/28/former-gop-sen-jeff-flake-says-he-wont-vote-donald-trump-2020/,✦ Björn Free ✦,Trying desperately to be relevant..edit: Look how he combs that little wisp of hair over his receding hairline........whatta fop!,,21,?
433,Breitbart News Network,Iowa Gov. Kim Reynolds to Partially Reopen Business in 77 Counties Starting…,['2020/04/27'],11 comments,https://www.breitbart.com/politics/2020/04/27/iowa-gov-kim-reynolds-to-partially-reopen-business-in-77-counties-starting-may-1/,✦ Björn Free ✦,Lets ROCK & ROLL!....screw the false models.,,10,?
434,Breitbart News Network,Gretchen Whitmer Sought Joe Biden’s ‘Counsel’ on Coronavirus Communications,['2020/04/27'],1007 comments,https://www.breitbart.com/politics/2020/04/27/gretchen-whitmer-sought-joe-bidens-counsel-on-coronavirus-communications/,✦ Björn Free ✦,PHUGLEY WOMAN!,,17,?
435,Breitbart News Network,Coronavirus Testing in 4 State Prison Systems Reveal 96% Asymptomatic,['2020/04/27'],320 comments,https://www.breitbart.com/politics/2020/04/27/coronavirus-testing-four-state-prison-systems-reveal-96-asymptomatic/,✦ Björn Free ✦,Contrary to popular urban myth............96% ARE GUILTY!,,15,?
436,Breitbart News Network,Cuomo’s New York: Inmate Arrested for Rape Days After Release from Jail,['2020/04/26'],1089 comments,https://www.breitbart.com/politics/2020/04/26/cuomos-new-york-inmate-arrested-rape-days-after-release-jail/,✦ Björn Free ✦,DNC: RELEASE CONVICTED PRISONERS & ILLEGAL FELONS!......don't allow LEGAL American business owner's LOANS!.damn.,,37,1
437,The Gateway Pundit,New Jersey Public School Teacher Caught on Camera Telling Students She Hopes T…,['2020/04'],531 comments,https://www.thegatewaypundit.com/2020/04/new-jersey-public-school-teacher-caught-camera-telling-students-hopes-die-coronavirus-playing-outside/,✦ Björn Free ✦,Folks. THIS is a SPIRITUAL WAR!,,20,?
438,Breitbart News Network,Stacey Abrams in 2014: Voter Registration Boost Needed to Stop ‘Minority White Co…,['2020/04/26'],1832 comments,https://www.breitbart.com/2020-election/2020/04/26/stacey-abrams-2014-voter-registration-boost-needed-stop-minority-white-conservative-government-2021/,✦ Björn Free ✦,Stacey Abrams is an angry Black RACIST!......despicably  f*gly woman.,,18,?
439,Breitbart News Network,Stacey Abrams in 2014: Voter Registration Boost Needed to Stop ‘Minority White Co…,['2020/04/26'],1832 comments,https://www.breitbart.com/2020-election/2020/04/26/stacey-abrams-2014-voter-registration-boost-needed-stop-minority-white-conservative-government-2021/,✦ Björn Free ✦,"~DNC: VOTE DEAD, VOTE ILLEAGALLY & VOTE OFTEN {by MAIL}!",,22,?
440,Breitbart News Network,Rose McGowan Calls on Joe Biden to Drop Out as Tara Reade Allegation Roils Camp…,['2020/04/26'],1105 comments,https://www.breitbart.com/entertainment/2020/04/26/rose-mcgowan-calls-on-joe-biden-to-drop-out-as-tara-reade-allegation-roils-campaign/,✦ Björn Free ✦,~GOP: YOU GO JOE!.......hahahaha!,,11,?
441,Breitbart News Network,Brooks: Debt Concerns Shouldn’t Factor Into Coronavirus Aid Debates,['2020/04/25'],20 comments,https://www.breitbart.com/clips/2020/04/25/brooks-debt-concerns-shouldnt-factor-into-coronavirus-aid-debates/,✦ Björn Free ✦,~DEBT NEVER CONCERNS DEMOCRATS!......they like to BUY favors @ others EXPENSE!,,10,?
442,Breitbart News Network,NY Gov. Cuomo: McConnell State Bankruptcy Pitch ‘Offensive’ — Petty Par…,['2020/04/22'],454 comments,https://www.breitbart.com/clips/2020/04/22/ny-gov-cuomo-mcconnell-state-bankruptcy-pitch-offensive-petty-partisanship/,✦ Björn Free ✦,TEXANS (and other states) have absolutely NO obligation to bail out Cuomo's ..........malfeasance & mishandling of New York's funds!,,134,1
443,Breitbart News Network,Abrams: Biden VP Pick Should Be a Black Women as Payback for Our,['2020/04/22'],3170 comments,https://www.breitbart.com/clips/2020/04/22/abrams-biden-vp-pick-should-be-a-black-women-as-payback-for-our-loyalty/,✦ Björn Free ✦,We shouldn't judge you on the color of your skin............But RATHER on the content of your qualification!,,483,?
444,Breitbart News Network,Pelosi: Next Stimulus Will ‘Enable the American People to Vote by Mail’,['2020/04/22'],4440 comments,https://www.breitbart.com/clips/2020/04/22/pelosi-next-stimulus-will-enable-the-american-people-to-vote-by-mail/,✦ Björn Free ✦,DEMOCRAT VOTER FRAUD on STEROIDS!.Question. Why do DEAD voters ALWAYS vote DEMOCRAT???,,45,?
445,Breitbart News Network,Watch–Trump: Immigration Pause Will Not Apply to H-2A Foreign Visa Workers,['2020/04/21'],1274 comments,https://www.breitbart.com/politics/2020/04/21/watch-trump-immigration-pause-will-not-apply-to-h-2a-foreign-visa-workers/,✦ Björn Free ✦,SHUT DOWN ALL IMMIGRATION!....re-evaluate the immigration situation.,,107,?
446,Breitbart News Network,Michigan Catholic Conference Slams Governor Whitmer as ‘Removed from Re…,['2020/04/21'],105 comments,https://www.breitbart.com/health/2020/04/21/michigan-catholic-conference-slams-governor-whitmer-as-removed-from-reality/,✦ Björn Free ✦,My GAWD this woman is annoying!,,34,1
447,Breitbart News Network,Deborah Birx Shuts Down Criticism of Decision to Reopen Jacksonville Beaches,['2020/04/20'],423 comments,https://www.breitbart.com/politics/2020/04/20/deborah-birx-shuts-down-criticism-of-decision-to-reopen-jacksonville-beaches/,✦ Björn Free ✦,Facts are like SAND in the craw of LEFTIST's thong-thingies'.,,11,?
448,Breitbart News Network,"AOC: Americans Dying from ‘Pre-existing’ Racism, Inequity in Coronavirus Era",['2020/04/20'],71 comments,https://www.breitbart.com/politics/2020/04/20/aoc-americans-dying-from-pre-existing-racism-inequity-in-coronavirus-era/,✦ Björn Free ✦, ~ AOC is a Congressional FOOL!,,15,?
449,Breitbart News Network,Watch: Pennsylvania Business Owner Says They Are Being ‘Unconstitutionally Close…,['2020/04/20'],687 comments,https://www.breitbart.com/politics/2020/04/20/watch-pennsylvania-business-owner-says-they-are-being-unconstitutionally-closed-down/,✦ Björn Free ✦,~THE LEFT NEVER LET A GOOD CRISIS GO TO WASTE!!!,,22,?
450,Breitbart News Network,Republicans Urge Trump to Maintain Pro-Life Policies During Pandemic,['2020/04/20'],65 comments,https://www.breitbart.com/politics/2020/04/20/republicans-urge-trump-to-maintain-pro-life-policies-during-pandemic/,✦ Björn Free ✦,Trump IS Pro-Life.,,19,?
451,Breitbart News Network,"Report: 450,000 Illegal Immigrants Are Getting College Degrees",['2020/04/19'],700 comments,https://www.breitbart.com/politics/2020/04/19/report-450000-illegal-immigrants-college-degrees/,✦ Björn Free ✦,Illegals are a vicious cycle.Illegals are a scourge that threaten America's Constitution._______________________________________edit: Boy did this comment ignite the organized LEFT TROLLS.,,86,14
452,Breitbart News Network,Donald Trump: Coronavirus Exposed Dangers of Supply Chains Dependent on…,['2020/04/19'],3191 comments,https://www.breitbart.com/politics/2020/04/19/donald-trump-coronavirus-exposed-dangers-of-supply-chains-dependent-on-china/,✦ Björn Free ✦,China is Diabolical..I LOVE Trump!,,458,1
453,Breitbart News Network,Pat Buchanan: Biden’s Plan to Fight Coronavirus is Healthcare for Illegals,['2020/04/19'],46 comments,https://www.breitbart.com/politics/2020/04/19/joe-biden-pat-buchanan-coronavirus-healthcare/,✦ Björn Free ✦,When Pat is RIGHT ON............Patrick Joseph Buchanan  IS RIGHT ON!,,25,?
454,Breitbart News Network,Exclusive–New Mexico GOP Chair: State Will Turn Red if 2020 Election Is Free of V…,['2020/04/19'],19 comments,https://www.breitbart.com/politics/2020/04/19/exclusive-new-mexico-gop-chair-state-turn-red-2020-election-free-voter-fraud/,✦ Björn Free ✦,"""The COUNTRY would be RED & Prosperous ...........& SAFE - without Voter FRAUD!",,14,?
455,Breitbart News Network,Exclusive–New Mexico GOP Chair: State Will Turn Red if 2020 Election Is Free of V…,['2020/04/19'],19 comments,https://www.breitbart.com/politics/2020/04/19/exclusive-new-mexico-gop-chair-state-turn-red-2020-election-free-voter-fraud/,✦ Björn Free ✦,~ALL of the DNC believed VOTER FRAUD would ensconce Hillary Clinton! ,,14,?
456,Breitbart News Network,Exclusive–New Mexico GOP Chair: Democrats Call Reopening Small Busines…,['2020/04/19'],280 comments,https://www.breitbart.com/politics/2020/04/19/new-mexico-democrats-death-cult-reopening-america/,✦ Björn Free ✦,THE DEMOCRATS' AMERICAN AGENDA IS an ECONOMY - DEATH CULT!. They Have Trump Derangement Syndrome,,19,?
457,Breitbart News Network,Director of Wuhan Laboratory Denies Coronavirus Link: Calls Allegations ‘Mali…,['2020/04/19'],787 comments,https://www.breitbart.com/asia/2020/04/19/director-of-wuhan-laboratory-denies-coronavirus-link-calls-allegations-malicious-impossible/,✦ Björn Free ✦,"Had she said otherwise.....She'd be killed by her Communist government..China has cost me, personally $100K..China has cost  MORE than 30-million Americans their jobs and/or business.. China Must PAY!",,127,?
