,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag?,Responding to,Upvotes,Downvotes
388,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,"lol...I have actually done the research and work, all you do is parrot what your masters tell you to.",,,Dementia Don & the Yo-Semites,0,0
389,Townhall,New Poll: Overwhelming Majority of Americans Know Exactly Who is Respons…,['2020/07/31'],116 comments,https://townhall.com/tipsheet/katiepavlich/2020/07/31/new-poll-americans-properly-blame-china-for-wuhan-coronavirus-fiasco-n2573494,DSMike,Handle truth quite well.,,,stevor,0,0
390,Townhall,Fauci: There's No Reason People Can't Vote Safely in Person,['2020/08/14'],327 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/14/fauci-yes-people-can-vote-in-person-safely-n2574324,DSMike,Absentee voting is not the same as a general mail in vote.  How do you guarantee that the person that was sent the ballot was actually the one who voted...and don't say signature matching because the people doing the counting are not hand writing experts.  Or vote should be given the same accord as evidence in a court case should.  The only way to ensure is to show up in person with limited absentee voting.,,,Dementia Don & the Yo-Semites,0,0
391,Townhall,Fauci: There's No Reason People Can't Vote Safely in Person,['2020/08/14'],327 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/14/fauci-yes-people-can-vote-in-person-safely-n2574324,DSMike,Rig the election by protecting the sanctity of our votes...you have serious delusion issues.,,,Dementia Don & the Yo-Semites,1,?
392,Townhall,Fauci: There's No Reason People Can't Vote Safely in Person,['2020/08/14'],327 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/14/fauci-yes-people-can-vote-in-person-safely-n2574324,DSMike,"If you can grocery shop, buy liqueur and such safely...then you can vote safely...facts, things that progressives hate.",,,,1,?
393,Townhall,New Poll: Raging Violence Will Factor Into How People Vote in November,['2020/08/14'],280 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/14/new-poll-actually-americas-want-police-to-crackdown-on-violence-n2574309,DSMike,"Breaking News...56% of dems are evil and want the violence to continue until the protestors, rioters, are done....all that needs to be known for the average American voter.",,,,6,?
394,Townhall,AG Barr on DOJ's Russian Collusion Origins Probe: A New 'Development' Will Drop T…,['2020/08/14'],862 comments,https://townhall.com/tipsheet/mattvespa/2020/08/14/ag-barr-on-dojs-russian-collusion-origins-probe-a-new-development-will-drop-t-n2574353,DSMike,lol...no scandal...lol,,,Guest,1,?
395,Townhall,AG Barr on DOJ's Russian Collusion Origins Probe: A New 'Development' Will Drop T…,['2020/08/14'],862 comments,https://townhall.com/tipsheet/mattvespa/2020/08/14/ag-barr-on-dojs-russian-collusion-origins-probe-a-new-development-will-drop-t-n2574353,DSMike,"The dems politically used the fraudulent investigation and government agencies for a naked partisan attack on their rivals...why should the tables not turn and the GOP be nakedly partisan, especially with the truth?",,,,1,?
396,Townhall,Austin City Council Joins the 'Defund the Police' Movement,['2020/08/13'],82 comments,https://townhall.com/tipsheet/juliorosas/2020/08/13/austin-city-council-joins-defund-the-police-movement-slashes-millions-of-dollars-to-their-police-budget-n2574316,DSMike,Let these urban cesspools devolve into anarchy and let them kill each other in the process...do not lift a finger to help.  Eventually the people who voted these scum in will have a change of heart.,,,,3,?
397,Townhall,"After Calling For Major Mandate, Biden and Harris Hurry Off Stage to Avoid Questions",['2020/08/13'],428 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/13/biden-and-harris-hold-first-press-conferencewithout-taking-questions-n2574321,DSMike,I just looked at my copy of the constitution and could not find the part where the federal government has health care as an enumerated power....hmmmmmmmmm,,,,5,?
398,Townhall,New FiveThirtyEight Forecast Not as Certain as It Appears,['2020/08/13'],275 comments,https://townhall.com/tipsheet/micaelaburrow/2020/08/13/fivethirtyeight-forecast-n2574308,DSMike,"We shall see...there are many people I know, including myself who have not and will not answer polls.  I do know one thing, you think the left wing scum are rioting now...just wait until after the elections if Trump wins.  Be prepared to protect you and yours.",,,,18,?
399,Townhall,Cuba's Communist Government Suffers Another Blow From the Trump Administr…,['2020/08/13'],41 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/13/cuban-communist-government-suffers-another-blow-from-the-trump-administration-n2574312,DSMike,Good move...TY Mr. President.,,,,8,?
400,Townhall,The One Tweet That Pretty Much Captures How Progressives Feel About Kamala Ha…,['2020/08/13'],711 comments,https://townhall.com/tipsheet/mattvespa/2020/08/13/the-one-tweet-that-pretty-much-captures-how-progressives-feel-about-kamala-harris-n2574189,DSMike,Not even close to the largest protest in American history...keep thinking that but there are not very many people behind you.,,,,4,?
401,Townhall,WATCH: Community Leader Excoriates BLM Protesters 'Ya'll Don't Come Out When t…,['2020/08/13'],43 comments,https://townhall.com/tipsheet/elliebufkin/2020/08/13/watch-community-leader-excoriates-blm-protesters-yall-dont-come-out-when-the-kids-get-shot-n2574298,DSMike,"Tell the scum like it is...love and protect your community from scum, I like it.",,,,7,?
402,Townhall,Oregon Protesters Try to Prevent ICE From Arresting Two Illegal Immigrants In Hour…,['2020/08/13'],40 comments,https://townhall.com/tipsheet/juliorosas/2020/08/13/oregon-town-prevent-ice-from-taking-away-two-illegal-immigrants-n2574281,DSMike,Criminals are the progressives friends while the law abiding are stepped on.,,,,10,?
403,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,"Sure...I abhor her ideological stances, could not care less about the person herself.",,,Uncle_Pinko,0,0
404,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,Go study the origins of fascism brainless drone.,,,Dementia Don & the Yo-Semites,0,0
405,Townhall,Oregon Public Health Offiicials Question The Environmental Impact of Tear Gas in…,['2020/08/13'],42 comments,https://townhall.com/tipsheet/alexcorey/2020/08/13/oregon-public-health-offiicials-question-the-environmental-impacts-of-tear-gas-in-n2574299,DSMike,Help the environment progressive fascists...don't riot.,,,,8,?
406,Townhall,U.S. Envoy to Qatar to Discuss Qatar's Role in 'Combating the Financing of Terrorism',['2020/08/13'],6 comments,https://townhall.com/tipsheet/micaelaburrow/2020/08/13/us-envoy-to-qatar-to-discuss-qatars-role-in-combating-the-financing-of-terrorism-n2574283,DSMike,"I am one that hopes for several major breakthroughs on the alternative energy front, not because of the environment but because of the horrible nation that make up the ME.",,,,0,0
407,Townhall,Insane: America's Top Nuclear Weapons Maker...Was Subjected to a 'White Privile…,['2020/08/13'],120 comments,https://townhall.com/tipsheet/mattvespa/2020/08/13/americas-top-nuclear-weapons-maker-was-subjected-to-a-white-privilege-re-edu-n2574297,DSMike,"No such thing as white privilege...anyone from any race or gender can do well in our society if they make good life choices, get and education and work hard...this is well demonstrated by the number of si=successful men and women of color in our society.  If you think anything else, you are a seriously deluded fool.",,,,29,?
408,Townhall,Surprise: 'Minnesota Freedom Fund' Supported by Biden Aides Bails Out Accu…,['2020/08/13'],159 comments,https://townhall.com/tipsheet/guybenson/2020/08/13/good-work-everyone-minnesota-freedom-fund-bails-out-accused-murderer-twiceconvicted-rapist-n2574122,DSMike,"If one of the bailed out individuals goes on to rape or kill other people, I hope the MFF organization has great lawyers because all of their donated monies will be spent settling court cases.",,,,1,?
409,Townhall,Trump Weighs in on AOC's Impact on the Democratic Party,['2020/08/13'],128 comments,https://townhall.com/tipsheet/cortneyobrien/2020/08/13/trump-weighs-in-on-aocs-impact-on-the-democratic-party-n2574296,DSMike,OAC is just another moron that refuses to learn from history and believes that socialism will work...this time.,,,,4,?
410,Townhall,Straight Up Lie: Harris Claim About Trump Employment Numbers Is Utter Hogwash,['2020/08/13'],553 comments,https://townhall.com/tipsheet/elliebufkin/2020/08/13/straight-up-lie-harris-claim-about-trump-employment-numbers-is-utter-hogwash-n2574273,DSMike,"Does not matter what they say, citizens of our nation are seeing the economic recovery move forward with their own eyes and much faster than the mediocrity that was the hallmark of the Obama economy.   BTW, sane Americans put the blame for this epidemic right where it belongs, China.",,,,4,?
411,Townhall,President Trump Announces Historic Peace Deal Between Israel and the United Arab…,['2020/08/13'],298 comments,https://townhall.com/tipsheet/katiepavlich/2020/08/13/israel-and-uae-officially-normalize-relations-n2574295,DSMike,Real diplomacy with real results...and no bowing and apologizing...TY Mr. President.,,,,1,?
412,Townhall,'Abortion is Not Healthcare': Sen. Braun Asks Treasury to End Tax Breaks for Abor…,['2020/08/13'],37 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/13/braun-letter-n2574293,DSMike,Definitely not health care for the human child that is aborted...it is in fact both morally and scientifically murder.,,,,11,?
413,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,lol...comparisons are valid arguments...or are they against the progressive rules for debate because you said so?,,,Uncle_Pinko,0,0
414,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,"As should you...and no fascism is not a right wing ideology, it is an economic ideology that was proposed as a third solution between capitalism and socialism in its origin.   Do some research instead of being a brain dead parrot.",,,Dementia Don & the Yo-Semites,0,0
415,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,Proof?  Or is it just in your tiny hate filled brain?,,,Dementia Don & the Yo-Semites,2,?
416,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,"Hypocrisy on both sides, we admit it...progressive fascists like you do not.",,,Dementia Don & the Yo-Semites,1,?
417,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,"So what about the left nick names for Trump, or his wife...are they identity based dog whistles?  Why do leftists always want the identity rules to just apply to the opposition and not to themselves?",,,Uncle_Pinko,2,?
418,Townhall,Mispronouncing Kamala's Name Is Racist...Until Biden Does It,['2020/08/13'],284 comments,https://townhall.com/tipsheet/leahbarkoukis/2020/08/13/when-everyone-else-mispronounces-kamalas-name-its-racistthen-biden-does-it-n2574280,DSMike,"Hypocrisy, thy name is progressive.",,,,0,0
419,Townhall,Georgia Shop Requires $20 Deposit Only For White Customers,['2020/08/13'],140 comments,https://townhall.com/tipsheet/alexcorey/2020/08/13/georgia-shop-requires-20-refundable-deposit-for-only-white-customers-to-shop-the-n2574285,DSMike,Surely even our progressive trolls can agree that is is a blatant violation of the civil rights act...or can they?,,,,5,?
