,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes
468,The Gateway Pundit,Four Young Leftists Sentenced in Court After Hurling Chlorine Bomb at Police Off…,['2020/08'],1506 comments,https://www.thegatewaypundit.com/2020/08/four-young-leftists-sentenced-court-hurling-chlorine-bomb-police-officer-nearly-killing-detonating-7-bombs/,HT,"Sorry but you already have.  They started taking it over after WWII and are now in the final stages.  We have gone from 100% white at founding to 60% white and dropping fast.  As whites become a minority, the chances of saving this country are zero.  It is already gone.",,,French Taunter,0,0
469,The Gateway Pundit,Four Young Leftists Sentenced in Court After Hurling Chlorine Bomb at Police Off…,['2020/08'],1506 comments,https://www.thegatewaypundit.com/2020/08/four-young-leftists-sentenced-court-hurling-chlorine-bomb-police-officer-nearly-killing-detonating-7-bombs/,HT,When will mainstream conservatives figure out we need separation to create a country like we used to have?  There is no way to have a sane country now since the Left has taken this one over.,,,,2,?
470,The Gateway Pundit,Four Young Leftists Sentenced in Court After Hurling Chlorine Bomb at Police Off…,['2020/08'],1506 comments,https://www.thegatewaypundit.com/2020/08/four-young-leftists-sentenced-court-hurling-chlorine-bomb-police-officer-nearly-killing-detonating-7-bombs/,HT,Hopefully the judge gets a chorine bomb in the face some day.,,,,1,?
471,American Renaissance,March to Portland Mayor Ted Wheeler’s Home Declared Riot Monday as Burning…,['2020/09'],80 comments,https://www.amren.com/news/2020/09/march-to-portland-mayor-ted-wheelers-home-declared-riot-monday-as-burning-debris-thrown-into-building/,HT,This is one white dude I would like to see BLM take out in the street and hang from a lamp post.,,,,8,?
472,American Renaissance,Black Lives Matter: Marxist Hate Dressed Up as Racial Justice,['2020/09'],22 comments,https://www.amren.com/news/2020/09/black-lives-matter-marxist-hate-dressed-up-as-racial-justice/,HT,"People say this is a Marxist revolution disguised as a racial justice movement.  What it really is, is a South African type black power/black nationalist revolution disguised as a racial justice movement.  The whites supporting it are useful idiots who will be enslaved or murdered just like everyone else.",,,,8,?
473,American Renaissance,Police Investigating Brutal Brick Attack on Baltimore Man Despite Missing Victim,['2020/09'],82 comments,https://www.amren.com/news/2020/09/police-investigating-brutal-brick-attack-on-baltimore-man-despite-missing-victim/,HT,Our corrupt federal government sends the FBI out in large numbers when a black cries about a pull down cord but they completely ignore brutal race based attacks by blacks on whites.  Just another example.,,,,15,?
474,The Gateway Pundit,DeBlasio’s NYC: Suspect Arrested for Attempted Rape of Woman on Manhatta…,['2020/09'],279 comments,https://www.thegatewaypundit.com/2020/09/deblasios-nyc-suspect-arrested-attempted-rape-woman-manhattan-subway-platform-11-sunday-morning/,HT,Probably already raped someone else by now.,,,OldSailor,11,?
475,The Gateway Pundit,DeBlasio’s NYC: Suspect Arrested for Attempted Rape of Woman on Manhatta…,['2020/09'],279 comments,https://www.thegatewaypundit.com/2020/09/deblasios-nyc-suspect-arrested-attempted-rape-woman-manhattan-subway-platform-11-sunday-morning/,HT,Segregation and apartheid were not practiced to treat blacks poorly.  They were practiced because it is the only way to maintain a civilized society.,,,,2,?
476,The Daily Wire,"Oregon’s Democrat Governor Finally Releases Plan To Stop Violence. Sheriffs,…",[],574 comments,https://www.dailywire.com/news/oregons-democrat-governor-releases-plan-stop-violence-sheriffs-police-torch-her,HT,Why should they arrest people when the Leftist prosecutors and judges turn them loose the same day?,,,,4,?
477,American Renaissance,Pro Sports Go All-Out BLM,['2020/08'],180 comments,https://www.amren.com/blog/2020/08/pro-sports-go-all-out-black-lives-matter/,HT,It is their nature and is all they know.  The concept of self restraint is unknown by them.  That is why they spend their money as fast as they get it.  There is no future orientation.,,,DarienX,2,?
478,American Renaissance,Pro Sports Go All-Out BLM,['2020/08'],180 comments,https://www.amren.com/blog/2020/08/pro-sports-go-all-out-black-lives-matter/,HT,The only way to really hurt these fools is cancel your cable or Direct TV.  Unless you do that the revenue stream continues whether you watch or not.  Also do not buy Nike.,,,,6,?
479,American Renaissance,Pro Sports Go All-Out BLM,['2020/08'],180 comments,https://www.amren.com/blog/2020/08/pro-sports-go-all-out-black-lives-matter/,HT,The white athletes who are reciting this BLM garbage are a flat out embarrassment.  Either they are fools or just gutless weasels living in fear.  I used to watch MLB nightly but quit the first night when they bowed to BLM.  Knowing who and what these people are makes watching them impossible.,,,,32,?
480,The Daily Wire,Stabbing Suspect Said He ‘Felt The Need To Find A White Male To Kill’ After Watchi…,[],326 comments,https://www.dailywire.com/news/stabbing-suspect-said-he-felt-the-need-to-find-a-white-male-to-kill-after-watching-cop-videos-report,HT,More truth there than all the other posts combined.,,,WTF,1,?
481,The Daily Wire,Stabbing Suspect Said He ‘Felt The Need To Find A White Male To Kill’ After Watchi…,[],326 comments,https://www.dailywire.com/news/stabbing-suspect-said-he-felt-the-need-to-find-a-white-male-to-kill-after-watching-cop-videos-report,HT,What it really means is people who have substantially lower IQ's don't function well in a civilized country.,,,the Other Point of View,3,2
482,The Daily Wire,Stabbing Suspect Said He ‘Felt The Need To Find A White Male To Kill’ After Watchi…,[],326 comments,https://www.dailywire.com/news/stabbing-suspect-said-he-felt-the-need-to-find-a-white-male-to-kill-after-watching-cop-videos-report,HT,But he just gave you facts.,,,Aristobulus,1,1
483,The Daily Wire,Stabbing Suspect Said He ‘Felt The Need To Find A White Male To Kill’ After Watchi…,[],326 comments,https://www.dailywire.com/news/stabbing-suspect-said-he-felt-the-need-to-find-a-white-male-to-kill-after-watching-cop-videos-report,HT,"Sadly, many conservatives don't want to hear the truth.  With race, they are just like liberals.",,,WTF,2,?
484,The Daily Wire,Stabbing Suspect Said He ‘Felt The Need To Find A White Male To Kill’ After Watchi…,[],326 comments,https://www.dailywire.com/news/stabbing-suspect-said-he-felt-the-need-to-find-a-white-male-to-kill-after-watching-cop-videos-report,HT,That is a race issue since only blacks do things like that.  Their out of wedlock rate would be closer to 90% without abortion.,,,Bright Idea,1,1
485,The Daily Wire,Stabbing Suspect Said He ‘Felt The Need To Find A White Male To Kill’ After Watchi…,[],326 comments,https://www.dailywire.com/news/stabbing-suspect-said-he-felt-the-need-to-find-a-white-male-to-kill-after-watching-cop-videos-report,HT,The better odds are that he is a black savage.,,,Tyler Durden,3,1
486,The Daily Wire,Stabbing Suspect Said He ‘Felt The Need To Find A White Male To Kill’ After Watchi…,[],326 comments,https://www.dailywire.com/news/stabbing-suspect-said-he-felt-the-need-to-find-a-white-male-to-kill-after-watching-cop-videos-report,HT,Segregation and apartheid did not exist because they wanted to treat blacks poorly.  They existed because that was the only way to have a civilized country.,,,,0,0
487,The Daily Wire,Seahawks’ Pete Carroll: ‘White People’ ‘Need To Be Educated’ About Racism,[],779 comments,https://www.dailywire.com/news/seahawks-pete-carroll-white-people-need-to-be-educated-about-racism,HT,If Carroll's wife and daughters were being gang raped by BLM he would apologize to the rapists for them resisting.,,,,3,?
488,The Daily Wire,"EXCLUSIVE: Man Arrested For Stalking, Threatening Devin Nunes’ Wife, An Elem…",[],207 comments,https://www.dailywire.com/news/exclusive-man-arrested-for-stalking-threatening-devin-nunes-wife-an-elementary-school-teacher,HT,No photo of the perp so 98% chance he is black.,,,,1,?
489,The Gateway Pundit,BREAKING: DC Circuit Court Rightly Denies Mandamus in General Flynn Case - Sends…,['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/breaking-dc-circuit-court-rightly-denies-mandamus-general-flynn-case-sends-case-back-judge-sullivan-dispatch/,HT,"Durham was selected to cover up crimes, not do indictments.  Just like when Eric Holder chose him for the CIA prisoner abuse scandal.  Durham is where scandals go to disappear.",,,patriot,0,0
490,The Gateway Pundit,BREAKING: DC Circuit Court Rightly Denies Mandamus in General Flynn Case - Sends…,['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/breaking-dc-circuit-court-rightly-denies-mandamus-general-flynn-case-sends-case-back-judge-sullivan-dispatch/,HT,He is deep state and his corruption goes back to Ruby Ridge and his corrupt prosecution of the freed LAPD cops under cuckservative Bush 41.,,,The Prisoner,1,?
491,The Gateway Pundit,BREAKING: DC Circuit Court Rightly Denies Mandamus in General Flynn Case - Sends…,['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/breaking-dc-circuit-court-rightly-denies-mandamus-general-flynn-case-sends-case-back-judge-sullivan-dispatch/,HT,Could happen but let's hope not.  Regardless that is Sullivan's plan to keep Flynn in the ringer.,,,DIJ2,1,?
492,The Gateway Pundit,BREAKING: DC Circuit Court Rightly Denies Mandamus in General Flynn Case - Sends…,['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/breaking-dc-circuit-court-rightly-denies-mandamus-general-flynn-case-sends-case-back-judge-sullivan-dispatch/,HT,The trained monkey Sullivan is trying to force Trump to pardon an innocent man or cause Flynn to be at the mercy of the Biden Administration.,,,,0,0
493,The Gateway Pundit,BREAKING: DC Circuit Court Rightly Denies Mandamus in General Flynn Case - Sends…,['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/breaking-dc-circuit-court-rightly-denies-mandamus-general-flynn-case-sends-case-back-judge-sullivan-dispatch/,HT,How much more corruption with the Obama circle do we need to prove?  The problem is a gutless Bill Barr who is scared of Obama and won't prosecute the traitors.,,,Dusty Trails,0,0
494,The Gateway Pundit,BREAKING: DC Circuit Court Rightly Denies Mandamus in General Flynn Case - Sends…,['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/breaking-dc-circuit-court-rightly-denies-mandamus-general-flynn-case-sends-case-back-judge-sullivan-dispatch/,HT,"Barr is not going to do anything.  He should already have Comey, Lynch, Brennen and Biden in prison.",,,Luther Wu,9,?
495,The Gateway Pundit,BREAKING: DC Circuit Court Rightly Denies Mandamus in General Flynn Case - Sends…,['2020/08'],531 comments,https://www.thegatewaypundit.com/2020/08/breaking-dc-circuit-court-rightly-denies-mandamus-general-flynn-case-sends-case-back-judge-sullivan-dispatch/,HT,Sullivan is a trained monkey and likely will still refuse to kill the case.  He should be arrested for obstruction of justice.,,,,3,?
496,American Renaissance,Kenosha Police Union Gives Its Version of Jacob Blake Shooting,['2020/08'],98 comments,https://www.amren.com/news/2020/08/kenosha-police-union-gives-its-version-of-jacob-blake-shooting/,HT,"The media and BLM are using lies and propaganda to agitate low IQ blacks like Blake to believe that nothing they do is wrong and that they should be allowed, even while in custody, to retrieve a knife from their car to kill racist police.  There is no stopping this apart from massive force.",,,,7,?
497,American Renaissance,‘Fascist Died Tonight’: Portland Shooting Celebration Videos Spark Speculation of…,['2020/08'],65 comments,https://www.amren.com/news/2020/08/fascist-died-tonight-portland-shooting-celebration-videos-spark-speculation-of-ongoing-hunt-war-on-republicans/,HT,Each day more and more we see there is no longer the rule of law in America. Traitors attempt a coup against Trump and nothing is done to them.  People are murdered on the streets by Leftist mobs and nothing is done.  Defend yourself against multiple violent attackers from the Left and immediately get arrested.,,,,11,?
498,The Gateway Pundit,"""You Kill One of Us, It's Time for Us to Kill One of Yours!"" - Kenosha Black Lives Mat…",['2020/08'],1037 comments,https://www.thegatewaypundit.com/2020/08/kill-one-us-time-us-kill-one-kenosha-black-lives-matter-speaker-calls-retaliation-killings-whites-video/,HT,"Worse yet, civil rights and integration allowed them to take over our schools and cities and now nearly every city and school district is a sewer of violence, misery and idiocy.",,,Gerardo estevez,0,0
