,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Hate?,Flag??,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive,
176,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Down Rioting Thugs,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,"MAGADeplorable, too",It's Martial LawAlways check your spelling to avoid being ridiculed by the trolls,,,Mark the CPA,2,?,,
177,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Down Rioting Thugs,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,"MAGADeplorable, too",The old Boy Scout motto remains the sameBe Prepared,,,John X Cook,2,?,,
178,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Down Rioting Thugs,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,"MAGADeplorable, too",We know itTHe lunatics rioting in the streets  hasn't comprehended they are cannon fodder,,,Sandy,1,?,,
179,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Down Rioting Thugs,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,"MAGADeplorable, too","The best defense means prepping for warAny patriot who isn't armed puts himself, his family and his property at riskIt's reaching the point where antifa and blm violence could be coming to you",,,,0,0,,
180,Townhall,WATCH: President Trump Has a Message for His Supporters Who Are Staring Down Rioting Thugs,['2020/08/31'],962 comments,https://townhall.com/tipsheet/bethbaumann/2020/08/31/watch-president-trump-has-a-message-for-his-supporters-who-are-staring-down-rioting-thugs-n2575410,"MAGADeplorable, too",Leftist insanity continues every daySuddenly black in reference to the commiecrats long time slave base must be capitalized as if now the ghetto folks are the leaders and most prominent peoples in AmericaAds on the idiot box portray ghetto folks as not average folk but very successful people and the great achievers in our nationWhile inner city violence and murder is ignored as is the threats from the blm race pimps/terrorists they have declared war on the police and will shoot whites in retaliation every time an armed criminal ghetto thug dies resisting arrestAnd woke white imbeciles rush to support and defend the blm violence and vandalizing,,,,4,?,,
181,Twitchy,Fund set up to bail out Minneapolis rioters ‘deeply saddened’ man they bailed out arrested for assault resulting in traumatic brain injury,['2020/08/31'],185 comments,https://twitchy.com/brettt-3136/2020/08/31/fund-set-up-to-bail-out-minneapolis-rioters-deeply-saddened-man-they-bailed-out-arrested-for-assault-resulting-in-traumatic-brain-injury/,"MAGADeplorable, too",Arrest every rioterAnd make sure they aren't released until mommy has to pay a bondsman to get their their precious brat released from jailHow long will it take before these mommies lock the commie brats in the basement,,,,0,0,,
182,Twitchy,Fund set up to bail out Minneapolis rioters ‘deeply saddened’ man they bailed out arrested for assault resulting in traumatic brain injury,['2020/08/31'],185 comments,https://twitchy.com/brettt-3136/2020/08/31/fund-set-up-to-bail-out-minneapolis-rioters-deeply-saddened-man-they-bailed-out-arrested-for-assault-resulting-in-traumatic-brain-injury/,"MAGADeplorable, too",Just wundrinWhen does the next BLM shakedown for corporate blackmail beginsAnd those loonies who are setting up funds for paying bail are just putting money into the bank accounts of the bail bondsman who collect a fee which is around 10%And if the felon fails to appear the bail bondsmen sends his posse to collect the felon rather then pay the court the emtire cost of the bond,,,,0,0,,
183,Twitchy,Fund set up to bail out Minneapolis rioters ‘deeply saddened’ man they bailed out arrested for assault resulting in traumatic brain injury,['2020/08/31'],185 comments,https://twitchy.com/brettt-3136/2020/08/31/fund-set-up-to-bail-out-minneapolis-rioters-deeply-saddened-man-they-bailed-out-arrested-for-assault-resulting-in-traumatic-brain-injury/,"MAGADeplorable, too",What will the insane left and their allies in the pravda media say when their fantasy comes true that they launched a race/civil warNo condemnation of the violence that has resulted in $billions in property damage and the loss of thousands of small businesses all done in the name of a ghetto thug who died of a self inflicted drug overdose,,,,0,0,,
184,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",It's painful when those baby teeth come inA tasty teether helps,,,Primus,0,0,,
185,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",He already doesThe kenyun orally catches every drop,,,gafr60,3,?,,
186,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",Joey B stupid,2,,gafr60,2,?,,
187,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",No surprise considering it was OaklandThe real shocker remains Kenosha which the marxist gov wants to forbid the President from visitingMan made commie disasters are off limits,,,Norsk Amerikaner,1,?,,
188,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",Seems punker got the number wrongIt was 9216,,,gafr60,0,0,,
189,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",Joey B later auditioned as a pizza delivery boyNo word yet if they offered him a job,,,,0,0,,
190,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",But you are sharing body fluids with nate,,,bill mills,0,0,,
191,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",What shootings and what murders you talkin bout?,0,,Made in the USA,1,?,,
192,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",They must be still passing out green stamps for body count,,,Jim W,1,?,,
193,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",But joey b punked outAnd didn't issue a challenge to do push-ups,0,,Norsk Amerikaner,1,?,,
194,Twitchy,‘Is this a liturgy of social justice?’ Priest leads congregation to affirm their white privilege is unfair and harmful,['2020/08/31'],320 comments,https://twitchy.com/brettt-3136/2020/08/31/is-this-a-liturgy-of-social-justice-priest-leads-congregation-to-affirm-their-white-privilege-is-unfair-and-harmful/,"MAGADeplorable, too",Proof that getting into little boys pants is hazzardous to mental health,,,,1,?,,
195,Townhall,'He Can't Stop the Violence': Biden Faults Trump for Riots in Cities Run by Democrats,['2020/08/31'],96 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/31/biden-pittsburgh-n2575356,"MAGADeplorable, too",The scent of hair spray melted his brain,2,,Atty Tude,1,?,,
196,Townhall,'He Can't Stop the Violence': Biden Faults Trump for Riots in Cities Run by Democrats,['2020/08/31'],96 comments,https://townhall.com/tipsheet/reaganmccarthy/2020/08/31/biden-pittsburgh-n2575356,"MAGADeplorable, too",Mebbe Joey B can clue us in why he hasn't announced he will visit cities destroyed by the riots of the left's antifa and blm terrorist armiesIt's more then 3 months since senseless violence started after the drug addict death of saint george of floyd,,,,3,?,,
197,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",Seems teabagger nate is late to his nambla meeting,2,?,Primus,2,?,,
198,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",When will mayor lori lesbian designate a murder free week-end like baltimorgue does?,2,,,0,0,,
199,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",Teabagger teabags soros,2,,Gary,1,?,,
200,The Daily Caller,"Chicago Sees At Least 50 People Shot, 10 Killed As City Grapples With Spike In Gun Violence",['2020/08/31'],1954 comments,https://dailycaller.com/2020/08/31/chicago-gun-violence-fifty-shot-ten-killed-police-officers-shot-injured/,"MAGADeplorable, too",Another blm focus on gun safety week-end in chicongo,,,,1,?,,
201,Townhall,"Oh No, Joe: New Sets of Polling Shows Trump Gathering What He Needs for a 2020 Win",['2020/08/31'],805 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/new-sets-of-polling-shows-democrats-should-heed-michael-moores-2020-warning-but-n2575381,"MAGADeplorable, too",Speaking for myselfI was very impressed that joey b gave a major address lasting 12 minutes in which he said exactly nothing,,,,1,?,,
202,Townhall,"Oh No, Joe: New Sets of Polling Shows Trump Gathering What He Needs for a 2020 Win",['2020/08/31'],805 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/new-sets-of-polling-shows-democrats-should-heed-michael-moores-2020-warning-but-n2575381,"MAGADeplorable, too",Will any of joey b's handlers tell him about the Oakland terrorists who rioted and looted yesterday while shouting death to America?,,,,1,?,,
203,Townhall,"Oh No, Joe: New Sets of Polling Shows Trump Gathering What He Needs for a 2020 Win",['2020/08/31'],805 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/new-sets-of-polling-shows-democrats-should-heed-michael-moores-2020-warning-but-n2575381,"MAGADeplorable, too",Why would joey b risk taking questions that he wasn't first provided the answers to?,,,Deplorable Pelosi Schmelosi,4,?,,
204,Townhall,"Oh No, Joe: New Sets of Polling Shows Trump Gathering What He Needs for a 2020 Win",['2020/08/31'],805 comments,https://townhall.com/tipsheet/mattvespa/2020/08/31/new-sets-of-polling-shows-democrats-should-heed-michael-moores-2020-warning-but-n2575381,"MAGADeplorable, too",Any word from joey b and willie brown's ho about how they will rebuild the cities and businesses destroyed by their antifa and blm terrorist armies,,,,1,?,,
205,Twitchy,Mostly peaceful mob in Oakland accompanies their mostly peaceful protest with spirited chants of ‘Death to America!’ [video],['2020/08/31'],51 comments,https://twitchy.com/sarahd-313035/2020/08/31/mostly-peaceful-mob-in-oakland-accompanies-their-mostly-peaceful-protest-with-spirited-chants-of-death-to-america-video/,"MAGADeplorable, too",None of these antifa punks are warriorsIt's easy to ambush the unarmed and the elderlyArmed resistance will send these punks scurrying back to mommies basement,,,BirdDoggle,0,0,,
206,The Daily Caller,"Rioters Set Off Firecrackers, Shine Flashlights Into DC Homes",['2020/08/31'],110 comments,https://dailycaller.com/2020/08/31/rioters-firecrackers-flashlights-dc-homes-clash-police/,"MAGADeplorable, too",And what police brutality are you talking about maggutEnforcing the rule of law and stopping criminals is why we have law enforcement,,,Ipadofdoom,3,?,,
207,The Daily Caller,"Rioters Set Off Firecrackers, Shine Flashlights Into DC Homes",['2020/08/31'],110 comments,https://dailycaller.com/2020/08/31/rioters-firecrackers-flashlights-dc-homes-clash-police/,"MAGADeplorable, too",At the next riotTarget the woke white enablers for a trip to the morgue and 90% of the surviving rioters run home to mommies basement,,,,1,?,,
208,Twitchy,Mostly peaceful mob in Oakland accompanies their mostly peaceful protest with spirited chants of ‘Death to America!’ [video],['2020/08/31'],51 comments,https://twitchy.com/sarahd-313035/2020/08/31/mostly-peaceful-mob-in-oakland-accompanies-their-mostly-peaceful-protest-with-spirited-chants-of-death-to-america-video/,"MAGADeplorable, too",In 1776 citizen-soldiers took up the cause to defeat their British overlordsIn 2020 we need to enlist to end the blm/antifa marxist threat to our Republic as well as end this woke lunacy that ghetto magguts no longer get a lifelong pass for their failed lives,,,,1,?,,
