,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Hate?,
253,The Gateway Pundit,‘LET THE WHITE MAN DO IT’: Debate Breaks Out at Portland Riot Over Which Race Sh…,['2020/07'],285 comments,https://www.thegatewaypundit.com/2020/07/let-white-man-debate-breaks-portland-riot-race-assault-homophobic-man/,Acaciavet,"It makes no difference,some one wack him",,1,?,,
254,National Zero,"After golfing, Trump *finally* acknowledges death of John Lewis",['2020/07/18'],63 comments,https://nationalzero.com/2020/07/18/after-golfing-trump-finally-acknowledges-death-of-john-lewis/,Acaciavet,MAn you are left wing hack ! Foxtrot UniformCharlie Kilo Off .,DotardIndividual1,0,0,,
255,National Zero,"After golfing, Trump *finally* acknowledges death of John Lewis",['2020/07/18'],63 comments,https://nationalzero.com/2020/07/18/after-golfing-trump-finally-acknowledges-death-of-john-lewis/,Acaciavet,Who is John Lewis? Oh you mean Buckwheat,DotardIndividual1,1,?,,
256,The Gateway Pundit,Democrat John Lewis Dead at 80 After Battle with Pancreatic Cancer,['2020/07'],569 comments,https://www.thegatewaypundit.com/2020/07/democrat-john-lewis-dead-80-battle-pancreatic-cancer/,Acaciavet,Either do I  Buckwheat! I live in a Commie State just like yours.,Guest,0,0,,
257,The Gateway Pundit,Democrat John Lewis Dead at 80 After Battle with Pancreatic Cancer,['2020/07'],569 comments,https://www.thegatewaypundit.com/2020/07/democrat-john-lewis-dead-80-battle-pancreatic-cancer/,Acaciavet,"What ya going to do when we come for you?""",Guest,1,?,,
258,The Gateway Pundit,Democrat John Lewis Dead at 80 After Battle with Pancreatic Cancer,['2020/07'],569 comments,https://www.thegatewaypundit.com/2020/07/democrat-john-lewis-dead-80-battle-pancreatic-cancer/,Acaciavet,Dear Putz God bless the IRA connect the dots.,Guest,1,?,,
259,The Gateway Pundit,Democrat John Lewis Dead at 80 After Battle with Pancreatic Cancer,['2020/07'],569 comments,https://www.thegatewaypundit.com/2020/07/democrat-john-lewis-dead-80-battle-pancreatic-cancer/,Acaciavet,John you were such a Putz. No tears on my end drinks are on me!,,1,?,,
260,The Gateway Pundit,Democrat John Lewis Dead at 80 After Battle with Pancreatic Cancer,['2020/07'],569 comments,https://www.thegatewaypundit.com/2020/07/democrat-john-lewis-dead-80-battle-pancreatic-cancer/,Acaciavet,"No Tears on my end,One less dem breathing my free air.",,4,?,,
261,The Gateway Pundit,Democrat John Lewis Dead at 80 After Battle with Pancreatic Cancer,['2020/07'],569 comments,https://www.thegatewaypundit.com/2020/07/democrat-john-lewis-dead-80-battle-pancreatic-cancer/,Acaciavet,Yes say Hello to John Mccain you clown,TRUMP 2020,32,?,,
262,The Gateway Pundit,A Month After the Vote: Longtime Democrat Eliot Engel Unseated by NY So…,['2020/07'],250 comments,https://www.thegatewaypundit.com/2020/07/month-vote-longtime-democrat-eliot-engel-unseated-ny-socialist-31-years-office/,Acaciavet,One A hole replaced by a dark A hole.Ya have to love the left,,3,?,,
263,The Gateway Pundit,"Chicago Mayor Calls WH Press Secretary Kayleigh McEnany ""Karen"" - Warns Her t…",['2020/07'],429 comments,https://www.thegatewaypundit.com/2020/07/chicago-mayor-calls-wh-press-secretary-kayleigh-mcenany-karen-warns-watch-mouth/,Acaciavet,Hey Buckwheat ugly and stupid! Chicago deserves trash like you,,2,?,,
264,The Gateway Pundit,"INSANE VIDEO: Leftist Antifa Terrorists and BLM Mob Hurl Frozen Bottles, Sticks, Ca…",['2020/07'],269 comments,https://www.thegatewaypundit.com/2020/07/insane-video-leftist-antifa-terrorists-blm-mob-hurl-frozen-bottles-sticks-cansfireworks-chicago-police-18-officers-injured/,Acaciavet,Live rounds are needed now,,5,?,,
265,The Gateway Pundit,"DHS Head Chad Wolfe Visits Portland, Rips Officials, Day After Rioters Attempted An…",['2020/07'],203 comments,https://www.thegatewaypundit.com/2020/07/dhs-head-chad-wolfe-visits-portland-rips-officials-day-rioters-attempted-another-autonomous-zone-takeover/,Acaciavet,"1968 Detroit,I was aaaaaaaaaaaaactive duty we used Clubs,Firehoses ,mean asss doga and live rounds to put the Animals down!",,1,?,,
266,The Gateway Pundit,BREAKING: Ruth Bader Ginsburg Reveals Her Liver Cancer Has Returned,['2020/07'],684 comments,https://www.thegatewaypundit.com/2020/07/breaking-ruth-bader-ginsburg-reveals-liver-cancer-returned/,Acaciavet,I hope the Reaper grads her left wing asss soon,,1,?,,
267,The Gateway Pundit,Suspect Arrested for Beating Cops Bloody on Brooklyn Bridge Is Released without…,['2020/07'],328 comments,https://www.thegatewaypundit.com/2020/07/suspect-arrested-beating-cops-bloody-brooklyn-bridge-released-without-bail/,Acaciavet,This is your american GAr Pike!,,1,?,,
268,The Gateway Pundit,NOT MAKING NATIONAL HEADLINES: Black Mass Shooter Kills Two Random Men in I…,['2020/07'],955 comments,https://www.thegatewaypundit.com/2020/07/not-making-national-headlines-black-mass-shooter-kills-two-random-men-indiana-gunned-ccw-holder-video/,Acaciavet,Good Shoot another member of the troop not breathing my free air,,2,?,,
269,The Gateway Pundit,"""It Says Something When You Have more Minorities on the Police Side than the Vi…",['2020/07'],179 comments,https://www.thegatewaypundit.com/2020/07/says-something-minorities-police-side-violent-crowd-must-see-portland-police-officer-jakhary-jackson-goes-off-video/,Acaciavet,"This is a Black Man I can respect,the rest are gar pikes",,2,?,,
270,The Gateway Pundit,NFL Star Arrested During Louisville Protest at Kentucky AG's Home - Faces Felony Ch…,['2020/07'],178 comments,https://www.thegatewaypundit.com/2020/07/nfl-star-arrested-louisville-protest-kentucky-ags-home-faces-felony-charges-intimidating-participant-legal-process/,Acaciavet,When God made the Troop he laughed his assss off!,,1,?,,
271,The Gateway Pundit,"Three Spirit Airlines Passengers Arrested After Attacking Gate Agents with Shoes,…",['2020/07'],829 comments,https://www.thegatewaypundit.com/2020/07/three-spirit-airlines-passengers-arrested-attacking-gate-agents-shoes-water-bottles-fists-boarding-signs-fast-food-video/,Acaciavet,Three female members of the Troop I see,,1,?,,
272,The Gateway Pundit,Black Lives Matter Replaces Torn Down Statue With One of Their Own,['2020/07'],292 comments,https://www.thegatewaypundit.com/2020/07/black-lives-matter-replaces-torn-statue-one/,Acaciavet,That is so Gay,,2,?,,
273,The Gateway Pundit,Black Lives Matter Activist Shoots Police Officer Dead in Washington State — Medi…,['2020/07'],328 comments,https://www.thegatewaypundit.com/2020/07/black-lives-matter-activist-shoots-police-officer-dead-washington-state-media-ignores-story/,Acaciavet,Lynch the prickk,,2,?,,
274,The Gateway Pundit,Three NYPD Officers Violently Attacked by BLM Thugs Crossing Brooklyn Bridge – O…,['2020/07'],370 comments,https://www.thegatewaypundit.com/2020/07/three-nypd-officers-violently-attacked-blm-thugs-crossing-brooklyn-bridge-officers-sustained-serious-injuries-video/,Acaciavet,If ya anit got the balss get out of the kitchen.,SFTOBEY,0,0,,
275,The Gateway Pundit,Three NYPD Officers Violently Attacked by BLM Thugs Crossing Brooklyn Bridge – O…,['2020/07'],370 comments,https://www.thegatewaypundit.com/2020/07/three-nypd-officers-violently-attacked-blm-thugs-crossing-brooklyn-bridge-officers-sustained-serious-injuries-video/,Acaciavet,This will not stop untill NYPD starts making  these Animals pay big time. Live rounds now,,5,?,,
276,The Gateway Pundit,"Trump Announces Massive MS-13 Bust, Key Gang Leader Charged With Terrorism-Rel…",['2020/07'],182 comments,https://www.thegatewaypundit.com/2020/07/trump-announces-massive-ms-13-bust-key-gang-leader-charged-terrorism-related-offenses/,Acaciavet,Hang those South American Cork Soakers,,5,?,,
277,The Gateway Pundit,Instagram Threatens to Delete Don Jr’s Account For Posting Hypocritical Headlin…,['2020/07'],114 comments,https://www.thegatewaypundit.com/2020/07/instagram-threatens-delete-don-jrs-account-posting-hypocritical-headlines-cnn-hydroxychloroquine/,Acaciavet,You man its like a short bus twitter?,Gary Henson,2,?,,
278,The Gateway Pundit,Instagram Threatens to Delete Don Jr’s Account For Posting Hypocritical Headlin…,['2020/07'],114 comments,https://www.thegatewaypundit.com/2020/07/instagram-threatens-delete-don-jrs-account-posting-hypocritical-headlines-cnn-hydroxychloroquine/,Acaciavet,What is Instgram?,,5,?,,
279,The Gateway Pundit,Nick Cannon Canned and Canceled – After Anti-Semitic Slurs and Anti-White Filth (…,['2020/07'],940 comments,https://www.thegatewaypundit.com/2020/07/nick-cannon-canned-canceled-anti-semitic-slurs-anti-white-filth-video/,Acaciavet,I have never heard of this primate,,1,?,,
280,The Gateway Pundit,"Gun Sales Soar To All-Time High Amid Race Riots, Violent Crime And ‘Defund Police’…",['2020/07'],187 comments,https://www.thegatewaypundit.com/2020/07/gun-sales-soar-time-high-amid-race-riots-violent-crime-defund-police-efforts/,Acaciavet,I always one with me.,,1,?,,
281,The Right Scoop,Pompous Jim Acosta criticizes Trump speech and steps in it big time…,[],55 comments,https://therightscoop.com/pompous-jim-acosta-criticizes-trump-speech-and-steps-in-it-big-time/,Acaciavet,God bless Mr Trump and Screw Acosta,,8,?,,
282,The Gateway Pundit,BREAKING: Ruth Bader Ginsburg Hospitalized with Possible Infection,['2020/07'],563 comments,https://www.thegatewaypundit.com/2020/07/breaking-ruth-bader-ginsburg-hospitalized-possible-infection/,Acaciavet,Dear lord take this senile old bat tonight!,,4,?,,
283,The Gateway Pundit,Democrat Strategist and Hillary Clinton Crony Tells GOP Sen. Marsha Blackburn t…,['2020/07'],781 comments,https://www.thegatewaypundit.com/2020/07/democrat-strategist-hillary-clinton-crony-tells-gop-sen-marsha-blackburn-fck-off-calls-inbred-racist-trash-criticizing-blm/,Acaciavet,Ya have to love the American Assss Hole,,2,?,,
284,The Gateway Pundit,BREAKING: Violent BLM Member Terrence Page Charged with Assault for Beating C…,['2020/07'],218 comments,https://www.thegatewaypundit.com/2020/07/breaking-violent-blm-member-terrence-page-charged-assault-beating-catholic-men-st-louis-statue/,Acaciavet,I am far from a Liberal Sally,onlytruthworks,0,0,,
285,The Gateway Pundit,BREAKING: Violent BLM Member Terrence Page Charged with Assault for Beating C…,['2020/07'],218 comments,https://www.thegatewaypundit.com/2020/07/breaking-violent-blm-member-terrence-page-charged-assault-beating-catholic-men-st-louis-statue/,Acaciavet,Its called a rope and a Tree,,1,?,,
286,The Gateway Pundit,St. Louis Police Shut Down Art Hill in Forest Park After Leftist Groups Threate…,['2020/07'],230 comments,https://www.thegatewaypundit.com/2020/07/st-louis-police-shut-art-hill-forest-park-leftist-groups-threaten-beat-catholics-hundreds-catholics-turn-anyway/,Acaciavet,"I am also a christian, And my favorite verse is My rod am my Gaglock they comfort me,Praise God and send a f leftist to helllll",,0,0,,
287,The Gateway Pundit,Flooding in China Has Resulted in 141 People Missing or Dead and 38 Million Di…,['2020/07'],265 comments,https://www.thegatewaypundit.com/2020/07/flooding-china-resulted-141-people-missing-dead-38-million-displaced-get-much-worse-three-gorges-dam-breaks/,Acaciavet,Wash that Kung Flu right down the drain.,,1,?,,
288,The Gateway Pundit,"Maine: Abdikareem Hassan Arrested, Charged in Connection with a Drive-by S…",['2020/07'],308 comments,https://www.thegatewaypundit.com/2020/07/maine-abdikareem-hassan-arrested-charged-connection-drive-shooting-attack-police-station/,Acaciavet,Another fine Black Man I  see.,,4,?,,
289,The Gateway Pundit,BLM Protesters Mistake Random Asian Guy For Andy Ngo In Portland (Video),['2020/07'],176 comments,https://www.thegatewaypundit.com/2020/07/blm-protesters-mistake-random-asian-guy-andy-ngo-portland-video/,Acaciavet,I love it,,0,0,,
290,The Gateway Pundit,Black Lives Matter Street Graffiti in Front of Trump Tower in NYC Covered with Red…,['2020/07'],270 comments,https://www.thegatewaypundit.com/2020/07/black-lives-matter-street-graffiti-front-trump-tower-nyc-covered-red-paint-video/,Acaciavet,Foxtrot Uniform Charlie Kilo BLM,,3,?,,
291,The Gateway Pundit,"Newsom Closes Down Churches, Gyms, Hair Salons, All Indoor Dining, Bars, The…",['2020/07'],371 comments,https://www.thegatewaypundit.com/2020/07/newsom-closes-churches-gyms-hair-salons-indoor-dining-bars-theaters-california-no-end-date-lockdown-given/,Acaciavet,"Hey Cali you deserve all the helll you get,you elected a clown.The up side at least half of the dead ones are Dems",,2,?,,
292,The Gateway Pundit,Alaskan Airlines Flight Makes Emergency Landing After White Passenger Screams…,['2020/07'],297 comments,https://www.thegatewaypundit.com/2020/07/alaskan-airlines-flight-makes-emergency-landing-white-passenger-screams-will-kill-everybody-wont-accept-jesus-black/,Acaciavet,I would have jacked his Jaw,,1,?,,
293,The Gateway Pundit,Ocasio-Cortez Says Skyrocketing Crime In NYC Caused By Poor People Shoplifting B…,['2020/07'],842 comments,https://www.thegatewaypundit.com/2020/07/ocasio-cortez-says-skyrocketing-crime-nyc-caused-poor-people-shoplifting-bread/,Acaciavet,"I hate this woman more then I hate Satan,That neing said she does a  Class A set of Boobs!",,2,1,,
294,The Gateway Pundit,Liberal Black Lives Matter Activists Swarm and Torment Daughter of Murdered Polic…,['2020/07'],344 comments,https://www.thegatewaypundit.com/2020/07/liberal-black-lives-matter-activists-swarm-torment-daughter-murdered-police-officer/,Acaciavet,"Blo me A hole,I hate the black bastards.My point she cries about twitter,get the hell off of it I did years ago",LibertyWriter,1,?,,
295,The Gateway Pundit,Liberal Black Lives Matter Activists Swarm and Torment Daughter of Murdered Polic…,['2020/07'],344 comments,https://www.thegatewaypundit.com/2020/07/liberal-black-lives-matter-activists-swarm-torment-daughter-murdered-police-officer/,Acaciavet,"Get the F off Twitter Its a sewer,If your ego is that big sweetheart you bring the crap on yourself",,8,?,,
296,The Gateway Pundit,Unprecedented Evil: Mother Mary Statue Burned at Boston Parish – Mary Statue V…,['2020/07'],315 comments,https://www.thegatewaypundit.com/2020/07/unprecedented-evil-mother-mary-statue-burned-boston-parish-mary-statue-vandalized-ny-city/,Acaciavet,This crap stops now! I am ready to go to war and rid the country of these evil prickss,,0,0,,
297,The Gateway Pundit,"Bath & Body Works Manager No Longer Working at Store After Yelling ""F*ck Don…",['2020/07'],635 comments,https://www.thegatewaypundit.com/2020/07/bath-body-works-manager-no-longer-working-store-yelling-fck-donald-trump-customer-wearing-trump-2020-face-mask-video/,Acaciavet,"Kung Flu Spreader,I wont do business with any company that employs one of those people",,0,0,,
298,The Gateway Pundit,Corrupt Former FBI Attorney Lisa Page Chastises DC Insider For Lacking Moral C…,['2020/07'],277 comments,https://www.thegatewaypundit.com/2020/07/corrupt-former-fbi-attorney-lisa-page-chastises-dc-insider-lacking-moral-courage-richard-grenell-unloads-coup-plotter/,Acaciavet,Foxtrot Uniform Charlie Kilo this hoar,,2,?,,
299,The Gateway Pundit,Young White Mother Killed By Black Lives Matter Mob for Allegedly Saying ‘All Live…,['2020/07'],1414 comments,https://www.thegatewaypundit.com/2020/07/young-white-mother-killed-black-lives-matter-mob-allegedly-saying-lives-matter-national-media-fully-ignores/,Acaciavet,Fn Black Animals! We need to get back to law and order.Time for live rounds,,0,0,,
300,The Gateway Pundit,VIDEO: Terrorist Arrested For Attacking Federal Officer With A Hammer In Portland,['2020/07'],177 comments,https://www.thegatewaypundit.com/2020/07/video-terrorist-arrested-attacking-federal-officer-hammer-portland/,Acaciavet,Start killing the bastardss,,3,?,,
301,The Gateway Pundit,"Texas Emergency Chief Advises Residents to Wear a Mask at All Times, Even in Your…",['2020/07'],818 comments,https://www.thegatewaypundit.com/2020/07/texas-emergency-chief-advises-residents-wear-mask-times-even-home-video/,Acaciavet,Blo me clown,,4,?,,
302,The Gateway Pundit,Pencil Neck Schiff ERUPTS After President Trump Commutes Roger Stone’s Sentence,['2020/07'],507 comments,https://www.thegatewaypundit.com/2020/07/pencil-neck-schiff-erupts-president-trump-commutes-roger-stones-sentence/,Acaciavet,Blo me dip crap!,,1,?,,
303,The Gateway Pundit,Americans Flee the Urban Centers Following Coronavirus and BLM Protests…,['2020/07'],415 comments,https://www.thegatewaypundit.com/2020/07/americans-flee-urban-centers-following-coronavirus-blm-protests-riots/,Acaciavet,Dont bring your liberal crap to the 308 area code or I guarantee you a short stay!,,7,?,,
