,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Comments,Misinformation?,Ordinary/Hate/Offensive?,"Political vs other, insinuations, "
936,RedState.com - Conservative Blog & Conservative News Source,ESPN’s Stephen Smith Goes Off On the Mob Calling Him a Traitor After He Slammed…,['2019/11/20'],13 comments,https://www.redstate.com/brandon_morse/2019/11/20/espns-stephen-smith-goes-off-people-calling-traitor-slammed-kaepernick/,patriot45,this man is a traitor to the American flag plain and simple.  if he and his other supporters in the league wanted to protest they should have picked a different venue  other than the time we salute our flag.  they could have come together as a group and had a press conference stating their protests to the American public.  to have used that particular time suggests to me he has no respect to this flag that has blood on it for his freedoms and mine.,,0,0,this man is a traitor to the American flag plain and simple.  if he and his other supporters in the league wanted to protest they should have picked a different venue  other than the time we salute our flag.  they could have come together as a group and had a press conference stating their protests to the American public.  to have used that particular time suggests to me he has no respect to this flag that has blood on it for his freedoms and mine.,,,
937,RedState.com - Conservative Blog & Conservative News Source,Mike Huckabee Slams Chick-Fil-A Over Its Surrender to ‘Militant Hate Groups’,['2019/11/19'],23 comments,https://www.redstate.com/alexparker/2019/11/19/mike-huckabee-slams-chick-fil-surrender-militant-hate-groups/,patriot45,"they just opened one in my small mountain town in NC and its been very busy.  i was making plans to go but since they have capitulated to queers i will not, period.  very bad for business here in a very Christian area.   it will take some time for the word to get out but it will and it will hurt them nationwide.",,1,?,"they just opened one in my small mountain town in NC and its been very busy.  i was making plans to go but since they have capitulated to queers i will not, period.  very bad for business here in a very Christian area.   it will take some time for the word to get out but it will and it will hurt them nationwide.",,,
938,RedState.com - Conservative Blog & Conservative News Source,Al Sharpton Is Giving Himself Massive Raises and Bonuses from His Own Charity,['2019/11/19'],9 comments,https://www.redstate.com/brandon_morse/2019/11/19/al-sharpton-giving-massive-raises-bonuses-charity/,patriot45,How is this man not in prison for taxes or being a idiot at large.  he is a criminal and a shyster that should just disappear and the African's should be able to see thru this man's charade yet they still follow him.,,0,0,How is this man not in prison for taxes or being a idiot at large.  he is a criminal and a shyster that should just disappear and the African's should be able to see thru this man's charade yet they still follow him.,,,
939,RedState.com - Conservative Blog & Conservative News Source,Bureau of Prisons Head: We’re Looking Into Whether ‘Criminal Enterprise’ Playe…,['2019/11/19'],12 comments,https://www.redstate.com/nick-arama/2019/11/19/bureau-of-prisons-head-were-looking-into-whether-criminal-enterprise-played-role-in-epsteins-death/,patriot45,"Guards not checking, camera's off line at the exact moment he died.  This man was Clintonized and everyone knows it.  these guards were told by someone to stay away so turn them and the plot will thicken if they aren't Clintonized before they can talk.",,1,?,"Guards not checking, camera's off line at the exact moment he died.  This man was Clintonized and everyone knows it.  these guards were told by someone to stay away so turn them and the plot will thicken if they aren't Clintonized before they can talk.",,,
940,RedState.com - Conservative Blog & Conservative News Source,Stunning New Document: DOJ Files Response to Peter Strzok’s Lawsuit; Incl…,['2019/11/19'],41 comments,https://www.redstate.com/elizabeth-vaughn/2019/11/19/stunning-new-document-doj-files-response-peter-strzoks-lawsuit-includes-texts-wife-finding-cell-phone-threatening-blow/,patriot45,"your due process rights are being denied, you are being unfairly treated and Trump is after you.  you should be shot for being a traitor, period.",,2,?,"your due process rights are being denied, you are being unfairly treated and Trump is after you.  you should be shot for being a traitor, period.",,,
941,RedState.com - Conservative Blog & Conservative News Source,Chick-Fil-A Caves to the Woke Mob,['2019/11/18'],47 comments,https://www.redstate.com/bonchie/2019/11/18/chick-fil-caves-woke-mob/,patriot45,"very bad choice from corporate, will hurt them in the south.",,0,0,"very bad choice from corporate, will hurt them in the south.",,,
942,RedState.com - Conservative Blog & Conservative News Source,Sports Center’s Stephen Smith Doesn’t Mince Words When Slamming Colin Kaep…,['2019/11/18'],10 comments,https://www.redstate.com/brandon_morse/2019/11/18/sports-centers-stephen-smith-doesnt-mince-words-slamming-colin-kaepernicks-recent-stunt/,patriot45,"Traitors to the flag deserve only one thing and it ain't no job.  these protesters had every opportunity to make their grievances known at any time but picked the salute to our great flag as the time to show their butt, so eat one.  He is exactly what he deserves to be, a rich a-hole who hates his country.",,0,0,"Traitors to the flag deserve only one thing and it ain't no job.  these protesters had every opportunity to make their grievances known at any time but picked the salute to our great flag as the time to show their butt, so eat one.  He is exactly what he deserves to be, a rich a-hole who hates his country.",,,
943,RedState.com - Conservative Blog & Conservative News Source,Support for Impeachment Is Starting to Burn Down,['2019/11/17'],24 comments,https://www.redstate.com/bonchie/2019/11/17/support-impeachment-continues-drop/,patriot45,hopefully the democrats will fail in their impeachment or coup attempt and not because Trump was or was not influencing a country who received billions from US taxpayers.  that is his job when we put our dollars on the line so the democrats need to close it down and shut up.  if for some reason they succeed in this coup effort then the outcome for the traitors in DC would not be good when the real American patriots show up on the steps of the capital building demanding they all leave.,,0,0,hopefully the democrats will fail in their impeachment or coup attempt and not because Trump was or was not influencing a country who received billions from US taxpayers.  that is his job when we put our dollars on the line so the democrats need to close it down and shut up.  if for some reason they succeed in this coup effort then the outcome for the traitors in DC would not be good when the real American patriots show up on the steps of the capital building demanding they all leave.,,,
944,RedState.com - Conservative Blog & Conservative News Source,Support for Impeachment Is Starting to Burn Down,['2019/11/17'],24 comments,https://www.redstate.com/bonchie/2019/11/17/support-impeachment-continues-drop/,patriot45,agreed.,notavic,1,?,agreed.,,,
945,RedState.com - Conservative Blog & Conservative News Source,Democrats Try out yet Another Cause for Impeachment in Their Stalinist Show Tri…,['2019/11/17'],39 comments,https://www.redstate.com/streiff/2019/11/17/democrats-try-yet-another-cause-impeachment-latest-one-flounders/,patriot45,"Trump and every other President has the right to attach strings to aid from the US taxpayer, otherwise the money disappears like it has so many times before.   so think defense dept. in trillions of dollars that is missing in our own country.  so in a foreign country we must make sure the money is not wasted and Trump did by law what he is suppose to do.  he made a condition that things be done right, Biden's mouth was the problem.",,1,?,"Trump and every other President has the right to attach strings to aid from the US taxpayer, otherwise the money disappears like it has so many times before.   so think defense dept. in trillions of dollars that is missing in our own country.  so in a foreign country we must make sure the money is not wasted and Trump did by law what he is suppose to do.  he made a condition that things be done right, Biden's mouth was the problem.",,,
