,Site Name,Article Name,Article Date,Total Article Comments,Article URL,Username,Comments,Responding to,Upvotes,Downvotes,Ordinary/Hate/Offensive?,
432,Breitbart News Network,GOP’s House Campaign Arm: CNN’s Jake Tapper ‘Meddling’ in ‘Swing House Races’,['2020/09/06'],3332 comments,https://www.breitbart.com/politics/2020/09/06/gop-house-campaign-arm-jake-tapper-meddling-house-races/,Dr. Vinnie,Fair and balanced.,,0,0,,
433,Breitbart News Network,"Miami-Dade Labor Day Beachgoers, Businesses Could Face Fines for Mask Vio…",['2020/09/07'],178 comments,https://www.breitbart.com/politics/2020/09/07/miami-dade-labor-day-beachgoers-businesses-could-face-fines-mask-violations-mask-up-pay-up/,Dr. Vinnie,The size ratio of the virus to the holes in those masks is the same as a mosquito to the holes in the volleyball net.  SCIENCE!,,7,?,,
434,Breitbart News Network,"Miami-Dade Labor Day Beachgoers, Businesses Could Face Fines for Mask Vio…",['2020/09/07'],178 comments,https://www.breitbart.com/politics/2020/09/07/miami-dade-labor-day-beachgoers-businesses-could-face-fines-mask-violations-mask-up-pay-up/,Dr. Vinnie,Pelosi wasn't wearing a mask because she knows it's a scamdemic.,,10,?,,
435,The Gateway Pundit,School Suspends 12-Year-Old Boy after Teacher Spots Toy Gun in His Room Duri…,['2020/09'],546 comments,https://www.thegatewaypundit.com/2020/09/school-suspends-12-year-old-boy-teacher-spots-toy-gun-room-virtual-learning-video/,Dr. Vinnie,"This is the first step toward mandatory cameras in student's homes.  Just to make sure Billy is in a ""well adjusted"" environment.",,0,0,,
436,The Gateway Pundit,School Suspends 12-Year-Old Boy after Teacher Spots Toy Gun in His Room Duri…,['2020/09'],546 comments,https://www.thegatewaypundit.com/2020/09/school-suspends-12-year-old-boy-teacher-spots-toy-gun-room-virtual-learning-video/,Dr. Vinnie,Then we should be able to search the teacher's home.,,1,?,,
437,Breitbart News Network,WATCH: XR and BLM Activists Demand Reparations During ‘Walk of Shame’ Prot…,['2020/09/07'],620 comments,https://www.breitbart.com/europe/2020/09/07/extinction-rebellion-activists-call-for-reparations-during-walk-of-shame-protest-in-the-city-of-london/,Dr. Vinnie,"Don't you mean, ignanz?",L Mar,1,?,,
438,The Gateway Pundit,Going Viral: The ‘Trump Unity Bridge’ Turns Black Lives Matter Confrontation i…,['2020/09'],515 comments,https://www.thegatewaypundit.com/2020/09/going-viral-trump-unity-bridge-turns-black-lives-matter-confrontation-maga-ymca-dance-party-video/,Dr. Vinnie,"low IQ, violent, impulsive, angry, oppressed BLACK savage","Henry, P.",0,0,,
439,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,Cut off that sow's welfare.,,6,?,,
440,Breitbart News Network,"Navy Cancels Catholic Masses at Bases, Continues Other Religious Services",['2020/09/07'],1462 comments,https://www.breitbart.com/faith/2020/09/07/navy-cancels-catholic-masses-bases-continues-other-religious-services/,Dr. Vinnie,Pelosi wasn't wearing a mask because she knows it's a scamdemic.,,0,0,,
441,Breitbart News Network,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump",['2020/09/07'],4203 comments,https://www.breitbart.com/politics/2020/09/07/exclusive-zach-fuentes-top-aide-to-john-kelly-denies-atlantic-story-about-trump/,Dr. Vinnie,"Bullshizen!  If the Walrus says it didn't happen, then it didn't happen.",,0,0,,
442,Breitbart News Network,"Exclusive: Zach Fuentes, Top Aide to John Kelly, Denies Atlantic Story About Trump",['2020/09/07'],4203 comments,https://www.breitbart.com/politics/2020/09/07/exclusive-zach-fuentes-top-aide-to-john-kelly-denies-atlantic-story-about-trump/,Dr. Vinnie,"If the Walrus says it didn't happen, then it didn't happen.  Can we please move on?",,1,?,,
443,Breitbart News Network,"40 Shot, 6 Killed, Friday into Monday Morning Across Mayor Lightfoot’s Chicago",['2020/09/07'],692 comments,https://www.breitbart.com/politics/2020/09/07/40-shot-6-killed-friday-into-monday-morning-across-mayor-lightfoots-chicago/,Dr. Vinnie,It's no wonder thugs spray the streets.,PilotJohnBlackthorne,0,0,,
444,Breitbart News Network,"40 Shot, 6 Killed, Friday into Monday Morning Across Mayor Lightfoot’s Chicago",['2020/09/07'],692 comments,https://www.breitbart.com/politics/2020/09/07/40-shot-6-killed-friday-into-monday-morning-across-mayor-lightfoots-chicago/,Dr. Vinnie,"Ever watch ""The First 48""?  Best show on TV.  The cops always get informants.",RightHandedTed,0,0,,
445,Breitbart News Network,"40 Shot, 6 Killed, Friday into Monday Morning Across Mayor Lightfoot’s Chicago",['2020/09/07'],692 comments,https://www.breitbart.com/politics/2020/09/07/40-shot-6-killed-friday-into-monday-morning-across-mayor-lightfoots-chicago/,Dr. Vinnie,And are the hair dressers shutdown?,Ragnar Danneskjold,0,0,,
446,Breitbart News Network,"40 Shot, 6 Killed, Friday into Monday Morning Across Mayor Lightfoot’s Chicago",['2020/09/07'],692 comments,https://www.breitbart.com/politics/2020/09/07/40-shot-6-killed-friday-into-monday-morning-across-mayor-lightfoots-chicago/,Dr. Vinnie,"What was the bill to investigate Juicy Smollett?  Close to $200,000?",RightHandedTed,1,?,,
447,Breitbart News Network,"40 Shot, 6 Killed, Friday into Monday Morning Across Mayor Lightfoot’s Chicago",['2020/09/07'],692 comments,https://www.breitbart.com/politics/2020/09/07/40-shot-6-killed-friday-into-monday-morning-across-mayor-lightfoots-chicago/,Dr. Vinnie,"What's the closure rate on these homicides, 30%?",RightHandedTed,1,?,,
448,Breitbart News Network,"40 Shot, 6 Killed, Friday into Monday Morning Across Mayor Lightfoot’s Chicago",['2020/09/07'],692 comments,https://www.breitbart.com/politics/2020/09/07/40-shot-6-killed-friday-into-monday-morning-across-mayor-lightfoots-chicago/,Dr. Vinnie,"No one ever talks about how much money is wasted treating these jackasses in the hospital, or what it costs to investigate and prosecute these shootings.",,3,?,,
449,Breitbart News Network,WATCH: XR and BLM Activists Demand Reparations During ‘Walk of Shame’ Prot…,['2020/09/07'],620 comments,https://www.breitbart.com/europe/2020/09/07/extinction-rebellion-activists-call-for-reparations-during-walk-of-shame-protest-in-the-city-of-london/,Dr. Vinnie,Extinction is what white people face if they don't smarten up fast.,,1,1,,
450,Breitbart News Network,WATCH: XR and BLM Activists Demand Reparations During ‘Walk of Shame’ Prot…,['2020/09/07'],620 comments,https://www.breitbart.com/europe/2020/09/07/extinction-rebellion-activists-call-for-reparations-during-walk-of-shame-protest-in-the-city-of-london/,Dr. Vinnie,You should have listened to Enoch.,,1,?,,
451,Breitbart News Network,Michelle Obama Talks Ups and Downs of Marriage: ‘There Were Times That I Want…,['2020/09/07'],2279 comments,https://www.breitbart.com/politics/2020/09/07/michelle-obama-talks-ups-downs-marriage-there-were-times-that-i-wanted-push-barack-out-window/,Dr. Vinnie,C'mon man.  That's a man.,,1,?,,
452,Breitbart News Network,Michelle Obama Talks Ups and Downs of Marriage: ‘There Were Times That I Want…,['2020/09/07'],2279 comments,https://www.breitbart.com/politics/2020/09/07/michelle-obama-talks-ups-downs-marriage-there-were-times-that-i-wanted-push-barack-out-window/,Dr. Vinnie,That's a man.,,2,?,,
453,Breitbart News Network,Trump Campaign Spox Perrine: Media ‘Time and Again’ Conflating Mail-In Voti…,['2020/09/07'],158 comments,https://www.breitbart.com/clips/2020/09/07/trump-campaign-spox-perrine-media-time-and-again-conflating-mail-in-voting-and-absentee-voting/,Dr. Vinnie,Pelosi wasn't wearing a mask because she knows it's a scamdemic.,,3,?,,
454,Breitbart News Network,Chuck Schumer Joins Bernie Sanders in Plan to Force Trump from Office,['2020/09/07'],3199 comments,https://www.breitbart.com/politics/2020/09/07/chuck-schumer-joins-bernie-sanders-in-plan-to-force-trump-from-office/,Dr. Vinnie,Pelosi wasn't wearing a mask because she knows it's a Scamdemic.,,0,0,,
455,Breitbart News Network,Wealthy New York City College Student Among Eight Accused of Rioting in Manh…,['2020/09/06'],2535 comments,https://www.breitbart.com/law-and-order/2020/09/06/wealthy-new-york-city-college-student-among-eight-accused-rioting-manhattan/,Dr. Vinnie,Has she been expelled?,,1,?,,
456,Breitbart News Network,Nolte: Ilhan Omar Calls Riots ‘Uprising over Centuries of Racial Neglect and Opp…,['2020/09/07'],2935 comments,https://www.breitbart.com/politics/2020/09/07/ilhan-omar-calls-riots-uprising-centuries-racial-neglect-oppression/,Dr. Vinnie,Move the prisons to Africa.   That way criminals won't have to suffer here anymore.,,1,?,,
457,Breitbart News Network,Nolte: Ilhan Omar Calls Riots ‘Uprising over Centuries of Racial Neglect and Opp…,['2020/09/07'],2935 comments,https://www.breitbart.com/politics/2020/09/07/ilhan-omar-calls-riots-uprising-centuries-racial-neglect-oppression/,Dr. Vinnie,Only morons will vote Democrat in Nov.,,1,?,,
458,Breitbart News Network,Nolte: Ilhan Omar Calls Riots ‘Uprising over Centuries of Racial Neglect and Opp…,['2020/09/07'],2935 comments,https://www.breitbart.com/politics/2020/09/07/ilhan-omar-calls-riots-uprising-centuries-racial-neglect-oppression/,Dr. Vinnie,If the FBI wasn't corrupt they would have investigated them already.,Luke Wann,0,0,,
459,Breitbart News Network,Gender Reveal Party Blamed for Sparking California Wildfire,['2020/09/07'],679 comments,https://www.breitbart.com/environment/2020/09/07/gender-reveal-party-blamed-for-sparking-california-wildfire/,Dr. Vinnie,But how can a tumor have a gender?,,0,0,,
460,Breitbart News Network,"Delingpole: Everything Bad In History Was the Patriarchy’s Fault, Claims United Nat…",['2020/09/07'],1086 comments,https://www.breitbart.com/europe/2020/09/07/everything-bad-in-history-was-mens-fault-claims-the-united-nations/,Dr. Vinnie,This is a global takedown of the white race.,,0,0,,
461,Breitbart News Network,Northeastern U. Gives Students the Boot for Partying – But Keeps Their Tuition,['2020/09/07'],456 comments,https://www.breitbart.com/tech/2020/09/07/northeastern-u-gives-students-the-boot-for-partying-but-keeps-their-tuition/,Dr. Vinnie,Unless BLM beats these white kids they'll still vote Democrat.,,0,0,,
462,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,It's called Outsourcing.,Ron Dickles,1,?,,
463,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,Gubmint.,Ron Dickles,2,?,,
464,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,Move the prisons to Africa.  If they loot they scoot.,Ron Dickles,2,?,,
465,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,CUT OFF THEIR WELFARE!!!,,1,?,,
466,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,"Have you seen the latest Democrat ""GET OUT THE VOTE"" campaign video?",,1,?,,
467,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,"Low IQ, high emotion, zero impulse control, and good for nothing.",,4,?,,
468,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,Whites who vote Democrat are morons.,,1,?,,
469,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,I am still not able to tell the difference.  You can't go by clothing because Sharpton wears a suit.,libsaway,1,?,,
470,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,"All they are, are thug producing machines.",,0,0,,
471,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,We need to stop paying these sows to procreate.,,2,?,,
472,Breitbart News Network,WATCH: XR and BLM Activists Demand Reparations During ‘Walk of Shame’ Prot…,['2020/09/07'],620 comments,https://www.breitbart.com/europe/2020/09/07/extinction-rebellion-activists-call-for-reparations-during-walk-of-shame-protest-in-the-city-of-london/,Dr. Vinnie,"Low IQ, high emotion, zero impulse control, good for nothing.",,1,?,,
473,Breitbart News Network,WATCH: Black Female Driver Confronts White Rioters in Portland,['2020/09/07'],936 comments,https://www.breitbart.com/politics/2020/09/07/watch-black-female-driver-confronts-white-rioters-in-portland/,Dr. Vinnie,"Video from yesterday in Detroit.https://www.youtube.com/wat...Everyone participating in these ""protests"" should lose their welfare.",,1,?,,
474,Breitbart News Network,Nolte: Ilhan Omar Calls Riots ‘Uprising over Centuries of Racial Neglect and Opp…,['2020/09/07'],2935 comments,https://www.breitbart.com/politics/2020/09/07/ilhan-omar-calls-riots-uprising-centuries-racial-neglect-oppression/,Dr. Vinnie,"Just released video from another BLM attack in Chicongo.https://www.youtube.com/wat...Everyone participating in these ""protests"" should lose their welfare.",,0,0,,
475,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,I always backwash just in case.,LilliVonShtupp,2,?,,
476,The Gateway Pundit,‘F*ck White People!’ – BLM-Biden Supporters Scream at Elderly Couple Din…,['2020/09'],2090 comments,https://www.thegatewaypundit.com/2020/09/fck-white-people-blm-biden-supporters-scream-elderly-couple-dining-outdoors-pittsburgh-steal-drinks-off-table-video/,Dr. Vinnie,"Everyone participating in these ""protests"" should lose their welfare.",,4,?,,
